,Comment,URL
50,"I've been a victim of the precipitously reclining seat in front of me bashing into my knees.  I politely asked the very young woman in front of me if she could raise her seatback just a notch or two so it wasn't against my knees.  She informed me that I was a b____ and she had the right to recline her seat fully.  I said nothing else to her, but I asserted my ""right"" to bang against her seatback with my offended knees as often as possible throughout the flight. No reason to get mad, just get even. In a polite way.",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
51,"Hey, it's not the seats! Most people are just too big for what used to be normal.  Just look at clothes.Yesterday's medium is today's XL!!!",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
52,"All the airlines have to do is make seats that don't recline.  They're coming.  No hassle from passengers and more seats on an airplane.  Pretty soon window passengers won't be able to climb over aisle and middle passengers to go to the bathroom.  Then the airlines will have to build potties into the seats, like astronauts.  Then the fun begins.",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
53,"One should  be able to recline, on a flight longer than one hour.<br/>Airlines should make enough space so  the passenger behind doesn't get touched, no matter how big he is. This should be basic. Otherwise, the airline is selling torture chambers. There are Greyhound buses more comfortable. Airlines can do the same.<br/><br/>In the meantime, the author's suggestion to announce moving back slowly slowly should be  taken up.",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
54,Cattle Airway is now offer a deeply discount by the flying Body Program.  Vertical human body bays can fill an airplane payload as well as avoiding disorderly seat feuds.  Body bags are frequently greenly recycled.<br/>Fly BodyBag Airway.,http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
55,I blame the customers who tolerate this shoddy treatment by the airlines. ,http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
56,"This sounds like the kind of life and death issue my Representative will go to the mat for, just as soon as the NRA tells him what he believes about it.",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
57," I find it very inconsiderate for people to recline their seats. Please folks- do not recline your seat or at the very least, check with the person behind you. I have flown with tall people who are in anguish when the person in front of them reclines. I hate it and I am not tall.<br/>It would be nice if the airlines treated passengers paying hundreds of dollars for these flights as human beings instead of a cattle car... but since deregulation came along, the airlines can do whatever they choose to make a buck... they squeeze in more seats in the same space and make a few extra bucks while people are cramped. It's awful.... so, in lieu of changing the greediness of airlines, let's be humane and considerate of each other when we're passengers. OK?",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
58,"At first glance I thought this column was about Congress. The topic does evoke some comparisons, though. Anyone who is sufficiently self-absorbed and uncaring about fellow human beings is going to be inclined to jerk their seat back without warning to the hapless fellow traveler behind.",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
59,"Simple, obvious answer to all this 'reclining' hoopla:  passenger trains.  Like national health insurance, other Western, industrialized countries have them.  No TSA drama, you just buy a ticket, get on, relax, enjoy the ride.  So, you sacrifice the insult of full-body x-rays, the thrill of air turbulence, the drama of finding your luggage, but you get where you want to go safe and sound.   ",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
60,"Since the FAA rules on everything else regarding safety, having soda tossed in your face or seat blockers put on people with back trouble are safety matters, congress or the FAA should determine a comfortable seat width and space between seats and make the airlines pony up.  If it costs more to fly, so-be-it.<br/>Me, with others, I'd rather take the train.  Fooey on flying (unless its with a buddy with his own plane and plenty of room).",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
61,"So for all those who argue that being able to recline is a right that comes implicit in the purchase of a ticket, what about the person's right to use a the tray behind you?  When someone reclines, the use of the table is impeded.  I can't tell you how many times my laptop screen has been suddenly pinned between the reclining seat and the tray.<br/>Anyway, I'm nearly positive the airlines are shrinking seat space knowing that more and more people will cry ""uncle"" and pay to upgrade their seats.  It's what I'm doing.  But I'm also choosing to fly less.",http://www.nytimes.com/2014/09/04/opinion/gail-collins-the-down-side-of-reclining.html
